proteinID,ligandID,mean,median,max,min,var,DATABASE_ID,DATABASE_NAME,SMILES,INCHI_IDENTIFIER,INCHI_KEY,FORMULA,MOLECULAR_WEIGHT,EXACT_MASS,JCHEM_ACCEPTOR_COUNT,JCHEM_ATOM_COUNT,JCHEM_AVERAGE_POLARIZABILITY,JCHEM_BIOAVAILABILITY,JCHEM_DONOR_COUNT,JCHEM_FORMAL_CHARGE,JCHEM_GHOSE_FILTER,JCHEM_IUPAC,ALOGPS_LOGP,JCHEM_LOGP,ALOGPS_LOGS,JCHEM_MDDR_LIKE_RULE,JCHEM_NUMBER_OF_RINGS,JCHEM_PHYSIOLOGICAL_CHARGE,JCHEM_PKA,JCHEM_PKA_STRONGEST_ACIDIC,JCHEM_PKA_STRONGEST_BASIC,JCHEM_POLAR_SURFACE_AREA,JCHEM_REFRACTIVITY,JCHEM_ROTATABLE_BOND_COUNT,JCHEM_RULE_OF_FIVE,ALOGPS_SOLUBILITY,JCHEM_TRADITIONAL_IUPAC,JCHEM_VEBER_RULE,DRUGBANK_ID,DRUG_GROUPS,GENERIC_NAME,SYNONYMS,PRODUCTS,JCHEM_AVERAGE_NEUTRAL_MICROSPECIES_CHARGE,JCHEM_NEUTRAL_CHARGE,SECONDARY_ACCESSION_NUMBERS,INTERNATIONAL_BRANDS,SALTS
7RDY-no-extra,Mrv1909-12231902552D,-12.981818181818182,-13.05,-11.9,-13.4,0.2159408033826644,DB11618,drugbank,[H][C@@]1(C[C@@](O)(CC2=C(O)C3=C(C(O)=C12)C(=O)C1=C(C=CC=C1OC)C3=O)C(C)=NNC(=O)C1=CC=CC=C1)O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,"InChI=1S/C34H35N3O10/c1-15-28(38)20(35)12-23(46-15)47-22-14-34(44,16(2)36-37-33(43)17-8-5-4-6-9-17)13-19-25(22)32(42)27-26(30(19)40)29(39)18-10-7-11-21(45-3)24(18)31(27)41/h4-11,15,20,22-23,28,38,40,42,44H,12-14,35H2,1-3H3,(H,37,43)/t15-,20-,22-,23-,28+,34-/m0/s1",FBTUMDXHSRTGRV-BJISBDEGSA-N,C34H35N3O10,645.665,645.232244339,12,82,65.84000585666449,0,6,0,0,"N'-{1-[(2S,4S)-4-{[(2R,4S,5S,6S)-4-amino-5-hydroxy-6-methyloxan-2-yl]oxy}-2,5,12-trihydroxy-7-methoxy-6,11-dioxo-1,2,3,4,6,11-hexahydrotetracen-2-yl]ethylidene}benzohydrazide",2.01,2.6598447192653936,-4.04,1,6,1,10.10941799316731,8.203558806950095,9.487492205840308,210.23,168.48499999999987,6,0,5.83e-02 g/l,"N''-({4-[(4R)-4-(hydroxymethyl)-1,3,2-dioxaborolan-2-yl]phenyl}methyl)guanidine",0,DB11618,experimental,Zorubicin,"Benzoic acid hydrazide, 3-hydrazone with daunorubicin; Zorubicin",nan,0.9362814804085954,1,nan,nan,Zorubicin hydrochloride
7RDY-no-extra,Mrv1909-08212014252D,-12.954545454545457,-12.95,-12.7,-13.3,0.0667230443974629,DB15775,drugbank,[H][C@@]12C[C@H]3O[C@](C)(O[C@@]3(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C)C1=CC=CC=C1,"InChI=1S/C29H36O4/c1-18(30)29-25(32-28(4,33-29)19-8-6-5-7-9-19)17-24-22-11-10-20-16-21(31)12-14-26(20,2)23(22)13-15-27(24,29)3/h5-9,16,22-25H,10-15,17H2,1-4H3/t22-,23+,24+,25-,26+,27+,28-,29-/m1/s1",AHBKIEXBQNRDNL-FVCOMRFXSA-N,C29H36O4,448.603,448.261359639,4,69,50.33262935249488,1,0,0,0,"(1R,2S,4R,6R,8S,9S,12S,13R)-8-acetyl-6,9,13-trimethyl-6-phenyl-5,7-dioxapentacyclo[10.8.0.0^{2,9}.0^{4,8}.0^{13,18}]icos-17-en-16-one",5.20,5.739417648000001,-6.10,0,6,0,18.58180176133495,17.625219336006356,-4.058510073688327,52.6,127.3722,2,0,3.57e-04 g/l,unii-71TH42O2CQ,0,DB15775,experimental,Algestone acetophenide,Algeston acetofenid; Algestone acetophenide; Alphasone acetophenide; Dihydroxyprogesterone acetophenide,nan,-1.4883614692855868e-11,0,nan,Bovitrol; Droxone; Neolutin,nan
7RDY-no-extra,Mrv1652310201623012D-1704021546192,-12.95,-12.95,-12.7,-13.2,0.0639534883720928,DB11925,drugbank,CNC(=O)C1=CC(=CC=C1)C1=CC=C2C(N=C(N=C2N2CCOC[C@@H]2C)N2CCOC[C@@H]2C)=N1,"InChI=1S/C25H30N6O3/c1-16-14-33-11-9-30(16)23-20-7-8-21(18-5-4-6-19(13-18)24(32)26-3)27-22(20)28-25(29-23)31-10-12-34-15-17(31)2/h4-8,13,16-17H,9-12,14-15H2,1-3H3,(H,26,32)/t16-,17-/m0/s1",JUSFANSTBFGBAF-IRXDYDNUSA-N,C25H30N6O3,462.554,462.23793885,8,64,51.346881723191956,1,1,0,0,"3-{2,4-bis[(3S)-3-methylmorpholin-4-yl]pyrido[2,3-d]pyrimidin-7-yl}-N-methylbenzamide",3.22,3.525267128666665,-3.83,0,5,0,nan,14.843255039278539,2.003147468330689,92.71000000000001,133.05899999999997,4,1,6.92e-02 g/l,"3-{2,4-bis[(3S)-3-methylmorpholin-4-yl]pyrido[2,3-d]pyrimidin-7-yl}-N-methylbenzamide",0,DB11925,investigational,Vistusertib,Vistusertib,nan,nan,n,nan,nan,nan
7RDY-no-extra,Mrv1909-01172019092D,-12.95,-12.95,-12.4,-13.5,0.3095348837209305,DB06290,drugbank,[H][C@]12C[C@]1(NC(=O)[C@]1([H])C[C@H](C[C@@]1([H])C(=O)N(C)CCCC\C=C/2)OC1=CC(=NC2=C1C=CC(OC)=C2C)C1=NC(=CS1)C(C)C)C(=O)NS(=O)(=O)C1CC1,"InChI=1S/C38H47N5O7S2/c1-21(2)30-20-51-35(40-30)29-18-32(26-13-14-31(49-5)22(3)33(26)39-29)50-24-16-27-28(17-24)36(45)43(4)15-9-7-6-8-10-23-19-38(23,41-34(27)44)37(46)42-52(47,48)25-11-12-25/h8,10,13-14,18,20-21,23-25,27-28H,6-7,9,11-12,15-17,19H2,1-5H3,(H,41,44)(H,42,46)/b10-8-/t23-,24-,27-,28-,38-/m1/s1",JTZZSQYMACOLNN-VDWJNHBNSA-N,C38H47N5O7S2,749.939,749.291690263,9,99,80.38264222992532,1,2,0,0,"(1R,4R,6R,7Z,15R,17R)-N-(cyclopropanesulfonyl)-17-({7-methoxy-8-methyl-2-[4-(propan-2-yl)-1,3-thiazol-2-yl]quinolin-4-yl}oxy)-13-methyl-2,14-dioxo-3,13-diazatricyclo[13.3.0.0^{4,6}]octadec-7-ene-4-carboxamide",4.69,4.5567542586666665,-5.39,1,7,-1,10.802016646596755,3.7723821445557513,1.6112308133903217,156.89,206.94940000000005,7,0,3.03e-03 g/l,motesanib,0,DB06290,approved,Simeprevir,Simeprevir,Galexos; Olysio,-0.9995660584224544,-1,nan,Olysio,Simeprevir sodium
7RDY-zinc,Mrv1652306231722482D,-12.95,-12.95,-12.4,-13.5,0.3095348837209296,DB13756,drugbank,CO[C@@H]1[C@@H](O)[C@H](C)O[C@@H](O[C@H]2CC[C@@]3(C=O)[C@H](CC[C@@H]4[C@@H]3CC[C@]3(C)[C@H](CC[C@]43O)C3=CC(=O)OC3)C2)[C@H]1O,"InChI=1S/C30H44O9/c1-16-24(33)26(36-3)25(34)27(38-16)39-19-6-10-29(15-31)18(13-19)4-5-22-21(29)7-9-28(2)20(8-11-30(22,28)35)17-12-23(32)37-14-17/h12,15-16,18-22,24-27,33-35H,4-11,13-14H2,1-3H3/t16-,18+,19-,20+,21-,22+,24-,25-,26+,27-,28+,29+,30-/m0/s1",PMTSPAGBAFCORP-HBUONDEYSA-N,C30H44O9,548.673,548.298532997,8,83,58.904870699915605,1,3,0,0,"(1S,2R,5S,7R,10R,11S,14R,15R)-5-{[(2R,3S,4R,5S,6S)-3,5-dihydroxy-4-methoxy-6-methyloxan-2-yl]oxy}-11-hydroxy-15-methyl-14-(5-oxo-2,5-dihydrofuran-3-yl)tetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadecane-2-carbaldehyde",1.34,2.019631758333333,-3.84,0,6,0,12.296494955173998,7.182632848396775,0.2690470257392512,131.75,140.05319999999995,5,0,7.91e-02 g/l,"(1S,2R,5S,7R,10R,11S,14R,15R)-5-{[(2R,3S,4R,5S,6S)-3,5-dihydroxy-4-methoxy-6-methyloxan-2-yl]oxy}-11-hydroxy-15-methyl-14-(5-oxo-2H-furan-3-yl)tetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadecane-2-carbaldehyde",0,DB13756,experimental,Peruvoside,nan,nan,nan,n,nan,nan,nan
7RDY-zinc,Mrv1909-07282220332D,-12.947727272727274,-12.95,-12.4,-13.4,0.2095295983086689,DB16890,drugbank,[H][C@]12[C@@H](CC[C@]1(CO)CC[C@]1(C)[C@]2([H])CC[C@]2([H])[C@@]3(C)CC[C@H](O)C(C)(C)[C@]3([H])CC[C@@]12C)C(C)=C,"InChI=1S/C30H50O2/c1-19(2)20-10-15-30(18-31)17-16-28(6)21(25(20)30)8-9-23-27(5)13-12-24(32)26(3,4)22(27)11-14-29(23,28)7/h20-25,31-32H,1,8-18H2,2-7H3/t20-,21+,22-,23+,24-,25+,27-,28+,29+,30+/m0/s1",FVWJYYTZTCVBKE-ROUWMTJPSA-N,C30H50O2,442.728,442.38108085,2,82,54.761879558691625,1,2,0,0,"(1R,3aS,5aR,5bR,7aR,9S,11aR,11bR,13aR,13bR)-3a-(hydroxymethyl)-5a,5b,8,8,11a-pentamethyl-1-(prop-1-en-2-yl)-icosahydro-1H-cyclopenta[a]chrysen-9-ol",5.34,6.167275324333334,-6.14,0,5,0,19.48943339017772,18.849606698531858,-0.6518587038951265,40.46,132.68299999999996,2,0,3.21e-04 g/l,tanshinone I,0,DB16890,investigational,Betulin,Betuline; Betulinic alcohol; Betulinol,nan,1.9647833318660543e-08,0,nan,nan,nan
7RDY-no-extra,Mrv1652310171623502D-1704021545870,-12.919444444444444,-12.8,-12.8,-13.2,0.0233253968253966,DB11641,drugbank,CC[C@@]12C=CCN3CC[C@@]4([C@H]13)[C@@H](N(C)C1=CC(OC)=C(C=C41)[C@]1(C[C@@H]3C[C@H](C[N@@](C3)CC3=C1NC1=CC=CC=C31)C(C)(F)F)C(=O)OC)[C@](O)([C@@H]2OC(C)=O)C(=O)OC,"InChI=1S/C45H54F2N4O8/c1-8-42-14-11-16-51-17-15-43(36(42)51)30-19-31(34(56-5)20-33(30)49(4)37(43)45(55,40(54)58-7)38(42)59-25(2)52)44(39(53)57-6)21-26-18-27(41(3,46)47)23-50(22-26)24-29-28-12-9-10-13-32(28)48-35(29)44/h9-14,19-20,26-27,36-38,48,55H,8,15-18,21-24H2,1-7H3/t26-,27+,36-,37+,38+,42+,43+,44-,45-/m0/s1",NMDYYWFGPIMTKO-KLCPSUAYSA-N,C45H54F2N4O8,816.944,816.390971041,8,113,85.68418822573435,1,2,0,0,"methyl (1R,9R,10S,11R,12R,19R)-11-(acetyloxy)-4-[(1R,12S,14S,16R)-16-(1,1-difluoroethyl)-12-(methoxycarbonyl)-1,10-diazatetracyclo[12.3.1.0^{3,11}.0^{4,9}]octadeca-3(11),4,6,8-tetraen-12-yl]-12-ethyl-10-hydroxy-5-methoxy-8-methyl-8,16-diazapentacyclo[10.6.1.0^{1,9}.0^{2,7}.0^{16,19}]nonadeca-2,4,6,13-tetraene-10-carboxylate",4.50,4.645811736333335,-5.16,1,9,2,15.049793677788063,10.868046138501164,8.664317826862318,133.86999999999998,216.52649999999994,10,0,5.64e-03 g/l,"methyl (1R,9R,10S,11R,12R,19R)-11-(acetyloxy)-4-[(1R,12S,14S,16R)-16-(1,1-difluoroethyl)-12-(methoxycarbonyl)-1,10-diazatetracyclo[12.3.1.0^{3,11}.0^{4,9}]octadeca-3(11),4,6,8-tetraen-12-yl]-12-ethyl-10-hydroxy-5-methoxy-8-methyl-8,16-diazapentacyclo[10.6.1.0^{1,9}.0^{2,7}.0^{16,19}]nonadeca-2,4,6,13-tetraene-10-carboxylate",0,DB11641,approved; investigational,Vinflunine,"20',20'-difluoro-3',4'-dihydrovinorelbine; 4'-deoxy-20',20'-difluoro-5'-norvincaleukoblastine; 4'-deoxy-20',20'-difluoro-8'-norvincaleukoblastine; Vinflunina; Vinflunine; Vinfluninum",Javlor,nan,n,nan,nan,Vinflunine ditartrate
7RDY-no-extra,Mrv1652310211602442D-1704021547279,-12.890909090909092,-12.85,-12.2,-13.5,0.3692177589852002,DB12854,drugbank,COC(=O)NC1=NC2=CC(=CC=C2N1)C1(O)N(C(=O)C2=CC=CC=C12)C1=CC(Cl)=CC=C1C,"InChI=1S/C24H19ClN4O4/c1-13-7-9-15(25)12-20(13)29-21(30)16-5-3-4-6-17(16)24(29,32)14-8-10-18-19(11-14)27-22(26-18)28-23(31)33-2/h3-12,32H,1-2H3,(H2,26,27,28,31)",MMNNTJYFHUDSKL-UHFFFAOYSA-N,C24H19ClN4O4,462.89,462.1094828,5,52,47.51043812154235,1,3,0,1,"methyl N-{5-[2-(5-chloro-2-methylphenyl)-1-hydroxy-3-oxo-2,3-dihydro-1H-isoindol-1-yl]-1H-1,3-benzodiazol-2-yl}carbamate",3.76,5.219955894333335,-4.53,0,5,0,11.345909456270322,9.63837955604181,4.15172005001538,107.55000000000001,123.72850000000001,4,0,1.36e-02 g/l,"methyl N-{5-[2-(5-chloro-2-methylphenyl)-1-hydroxy-3-oxoisoindol-1-yl]-1H-1,3-benzodiazol-2-yl}carbamate",0,DB12854,investigational,BMS-908662,nan,nan,nan,n,nan,nan,nan
7RDY-no-extra,Mrv1718008191817332D,-12.886363636363637,-12.95,-12.0,-13.2,0.0658562367864694,DB14056,drugbank,[H][C@@]1(C[C@H](C)[C@@]([H])(O1)[C@]1(C)CC[C@@]([H])(O1)[C@]1(C)C[C@@H](C)[C@]2(O1)O[C@]([H])(C[C@@]1([H])CC[C@H](C)[C@@]([H])(O1)[C@@H](C)C(O)=O)C[C@@H](OC)[C@H]2C)[C@@]1([H])O[C@@](O)(CO)[C@H](C)C[C@@H]1C,"InChI=1S/C40H68O11/c1-21-11-12-28(46-33(21)26(6)36(42)43)17-29-18-30(45-10)27(7)40(48-29)25(5)19-38(9,51-40)32-13-14-37(8,49-32)35-23(3)16-31(47-35)34-22(2)15-24(4)39(44,20-41)50-34/h21-35,41,44H,11-20H2,1-10H3,(H,42,43)/t21-,22-,23-,24+,25+,26+,27+,28+,29+,30+,31+,32+,33+,34-,35+,37-,38-,39-,40+/m0/s1",DANUORFCFTYTSZ-SJSJOXFOSA-N,C40H68O11,724.973,724.47616301,11,119,81.83889732534027,0,3,0,0,"(2R)-2-[(2R,3S,6R)-6-{[(2S,4R,5R,7R,9R,10R)-2-[(2S,2'R,3'S,5R,5'R)-5'-[(2S,3S,5R,6R)-6-hydroxy-6-(hydroxymethyl)-3,5-dimethyloxan-2-yl]-2,3'-dimethyl-[2,2'-bioxolan]-5-yl]-9-methoxy-2,4,10-trimethyl-1,6-dioxaspiro[4.5]decan-7-yl]methyl}-3-methyloxan-2-yl]propanoic acid",4.09,6.106805654333334,-5.72,1,6,-1,11.107358615753686,4.070920855650006,-3.415291260592924,142.37,189.09760000000003,9,0,1.37e-03 g/l,nigericin,0,DB14056,experimental,Nigericin,Azalomycin M; Helixin C; Polyetherin A,nan,nan,n,nan,nan,Nigericin sodium
7RDY-no-extra,Mrv1572004221603192D-1704021548029,-12.879545454545456,-13.0,-12.5,-13.6,0.0816649048625793,DB13467,drugbank,[H][C@@]1(CC[C@]2(O)[C@]3([H])CC[C@]4([H])C[C@]([H])(CC[C@]4(C)[C@@]3([H])C[C@@]([H])(O)[C@]12C)O[C@@]1([H])C[C@]([H])(O)[C@]([H])(O[C@@]2([H])C[C@]([H])(O)[C@]([H])(O[C@@]3([H])C[C@]([H])(OC(C)=O)[C@]([H])(O[C@]4([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]4([H])O)[C@@]([H])(C)O3)[C@@]([H])(C)O2)[C@@]([H])(C)O1)C1=CC(=O)OC1,"InChI=1S/C49H76O20/c1-21-43(67-38-17-32(53)44(22(2)62-38)68-39-18-33(64-24(4)51)45(23(3)63-39)69-46-42(58)41(57)40(56)34(19-50)66-46)31(52)16-37(61-21)65-27-9-11-47(5)26(14-27)7-8-29-30(47)15-35(54)48(6)28(10-12-49(29,48)59)25-13-36(55)60-20-25/h13,21-23,26-35,37-46,50,52-54,56-59H,7-12,14-20H2,1-6H3/t21-,22-,23-,26-,27+,28-,29-,30+,31+,32+,33+,34-,35-,37+,38+,39+,40-,41+,42-,43-,44-,45-,46+,47+,48+,49+/m1/s1",JAYAGJDXJIDEKI-PTGWOZRBSA-N,C49H76O20,985.127,984.492994847,18,145,103.79956722995624,0,8,0,0,"(2R,3R,4S,6S)-6-{[(2R,3S,4S,6S)-6-{[(2R,3S,4S,6R)-6-{[(1S,2S,5S,7R,10R,11S,14R,15S,16R)-11,16-dihydroxy-2,15-dimethyl-14-(5-oxo-2,5-dihydrofuran-3-yl)tetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadecan-5-yl]oxy}-4-hydroxy-2-methyloxan-3-yl]oxy}-4-hydroxy-2-methyloxan-3-yl]oxy}-2-methyl-3-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}oxan-4-yl acetate",-0.18,1.036970436666668,-3.52,1,9,0,12.189176378393901,7.151112486016186,-2.981083565227408,288.28,234.79760000000005,12,0,3.00e-01 g/l,lanatoside C,0,DB13467,experimental,Lanatoside C,Lanatoside C,nan,nan,n,nan,nan,nan
7RDY-no-extra,Mrv0541-05041401352D,-12.852272727272728,-12.85,-12.7,-13.1,0.0239482029598311,DB02329,drugbank,[H][C@@]1(CC[C@@]2(C)[C@@]([H])(CC[C@]3(C)[C@]2([H])C(=O)C=C2[C@]4([H])C[C@](C)(CC[C@]4(C)CC[C@@]32C)C(O)=O)C1(C)C)OC(=O)CCC(O)=O,"InChI=1S/C34H50O7/c1-29(2)23-10-13-34(7)27(32(23,5)12-11-24(29)41-26(38)9-8-25(36)37)22(35)18-20-21-19-31(4,28(39)40)15-14-30(21,3)16-17-33(20,34)6/h18,21,23-24,27H,8-17,19H2,1-7H3,(H,36,37)(H,39,40)/t21-,23-,24-,27+,30+,31-,32-,33+,34+/m0/s1",OBZHEBDUNPOCJG-WBXJDKIVSA-N,C34H50O7,570.7566,570.355653954,6,91,64.9946742114864,0,2,0,0,"(2S,4aS,6aS,6bR,8aR,10S,12aS,12bR,14bR)-10-[(3-carboxypropanoyl)oxy]-2,4a,6a,6b,9,9,12a-heptamethyl-13-oxo-1,2,3,4,4a,5,6,6a,6b,7,8,8a,9,10,11,12,12a,12b,13,14b-icosahydropicene-2-carboxylic acid",5.46,6.297316193666665,-5.89,1,5,-2,4.662149936748952,4.040276031722087,-5.0980505969918095,117.97,154.3133,6,0,7.38e-04 g/l,tetrahydrofolic acid,0,DB02329,experimental,Carbenoxolone,Carbenoxolona; Carbenoxolone,nan,-1.9943314657679359,-2,EXPT00848,Carbelone; Carbosan; Carboxe; Copu; Herpesan; Rösch & Handel; Rowadermat; Rowagel; Sanodin,Carbenoxolone disodium
7RDY-no-extra,Mrv1652306131722012D-1704021542073,-12.85,-12.85,-12.8,-12.9,0.0025581395348836,DB06469,drugbank,C[C@]12O[C@H](C[C@]1(O)CO)N1C3=C(C=CC=C3)C3=C1C1=C(C4=C3C(=O)NC4)C3=CC=CC=C3N21,"InChI=1S/C26H21N3O4/c1-25-26(32,12-30)10-18(33-25)28-16-8-4-2-6-13(16)20-21-15(11-27-24(21)31)19-14-7-3-5-9-17(14)29(25)23(19)22(20)28/h2-9,18,30,32H,10-12H2,1H3,(H,27,31)/t18?,25-,26-/m0/s1",UIARLYUEJFELEN-DMVVYWCZSA-N,C26H21N3O4,439.471,439.153206168,4,54,47.08170155532349,1,3,0,1,"(15S,16S,18R)-16-hydroxy-16-(hydroxymethyl)-15-methyl-28-oxa-4,14,19-triazaoctacyclo[12.11.2.1^{15,18}.0^{2,6}.0^{7,27}.0^{8,13}.0^{19,26}.0^{20,25}]octacosa-1(26),2(6),7(27),8,10,12,20(25),21,23-nonaen-3-one",2.28,2.8648497073333328,-3.62,0,8,0,13.528291629587155,12.26388375349984,-1.4854313280062037,88.65,121.40819999999997,1,1,1.05e-01 g/l,"(15S,16S,18R)-16-hydroxy-16-(hydroxymethyl)-15-methyl-28-oxa-4,14,19-triazaoctacyclo[12.11.2.1^{15,18}.0^{2,6}.0^{7,27}.0^{8,13}.0^{19,26}.0^{20,25}]octacosa-1(26),2(6),7(27),8,10,12,20(25),21,23-nonaen-3-one",0,DB06469,investigational,Lestaurtinib,Lestaurtinib,nan,nan,n,nan,nan,nan
7RDY-zinc,E04,-12.85,-12.85,-12.6,-13.1,0.063953488372093,DB07700,drugbank,[H][C@@]12CC[C@@]3(CCC(C)(C)C(=O)O3)[C@@]1(C)CC[C@]1([H])C3=CC=C(C=C3CC[C@@]21[H])C(N)=O,"InChI=1S/C25H33NO3/c1-23(2)12-13-25(29-22(23)28)11-9-20-19-7-4-15-14-16(21(26)27)5-6-17(15)18(19)8-10-24(20,25)3/h5-6,14,18-20H,4,7-13H2,1-3H3,(H2,26,27)/t18-,19-,20+,24+,25-/m1/s1",YVAJWBACBRSVPR-NDUHRLLKSA-N,C25H33NO3,395.5344,395.246043927,2,62,46.38060168191697,1,1,0,1,"(1R,3aS,3bR,9bS,11aS)-5',5',11a-trimethyl-6'-oxo-2,3,3a,3b,4,5,9b,10,11,11a-decahydrospiro[cyclopenta[a]phenanthrene-1,2'-oxane]-7-carboxamide",4.98,5.035173277666669,-6.39,0,5,0,nan,14.7699325230539,-0.2560516129185785,69.39,112.61509999999998,1,0,1.63e-04 g/l,biotin,0,DB07700,experimental,"3-carboxamido-1,3,5(10)-estratrien-17(R)-spiro-2'(5',5'-dimethyl-6'oxo)tetrahydropyran",nan,nan,3.84708947514096e-08,0,nan,nan,nan
7RDY-zinc,Mrv1652310201623482D-1704021546611,-12.85,-12.85,-12.5,-13.2,0.1253488372093017,DB12279,drugbank,CC(C)[C@H]1NC(=O)[C@H]2CSSCC\C=C\[C@H](CC(=O)N[C@H](C)C(=O)N2)OC(=O)C[C@@H]1O,"InChI=1S/C20H31N3O6S2/c1-11(2)18-15(24)9-17(26)29-13-6-4-5-7-30-31-10-14(20(28)23-18)22-19(27)12(3)21-16(25)8-13/h4,6,11-15,18,24H,5,7-10H2,1-3H3,(H,21,25)(H,22,27)(H,23,28)/b6-4+/t12-,13-,14-,15+,18-/m1/s1",XFLBOEMFLGLWFF-HDXRNPEWSA-N,C20H31N3O6S2,473.6,473.165428078,5,62,47.38654909755765,1,4,0,1,"(1S,5S,6R,9S,15E,20R)-5-hydroxy-20-methyl-6-(propan-2-yl)-2-oxa-11,12-dithia-7,19,22-triazabicyclo[7.7.6]docos-15-ene-3,8,18,21-tetrone",0.27,-0.16099125566666742,-2.87,0,2,0,12.043768346680437,10.836686642004558,-2.2122530052278373,133.82999999999998,120.28689999999997,1,1,6.37e-01 g/l,spiruchostatin,0,DB12279,investigational,OBP-801,nan,nan,nan,n,nan,nan,nan
7RDY-no-extra,Mrv1718009221814542D,-12.836363636363636,-12.85,-12.7,-13.1,0.0074841437632135,DB13240,drugbank,[H][C@@]1(CC[C@]2(O)[C@]3([H])CC[C@]4(O)C[C@H](CC[C@]4(C=O)[C@@]3([H])CC[C@]12C)O[C@H]1C[C@H](OC)[C@H](O)[C@@H](C)O1)C1=CC(=O)OC1,"InChI=1S/C30H44O9/c1-17-26(33)23(36-3)13-25(38-17)39-19-4-9-28(16-31)21-5-8-27(2)20(18-12-24(32)37-15-18)7-11-30(27,35)22(21)6-10-29(28,34)14-19/h12,16-17,19-23,25-26,33-35H,4-11,13-15H2,1-3H3/t17-,19+,20-,21+,22-,23+,25+,26-,27-,28+,29+,30+/m1/s1",XQCGNURMLWFQJR-ZNDDOCHDSA-N,C30H44O9,548.673,548.298532997,8,83,58.619530137684514,1,3,0,0,"(1R,3aS,3bR,5aS,7S,9aS,9bS,11aR)-3a,5a-dihydroxy-7-{[(2R,4S,5R,6R)-5-hydroxy-4-methoxy-6-methyloxan-2-yl]oxy}-11a-methyl-1-(5-oxo-2,5-dihydrofuran-3-yl)-hexadecahydro-1H-cyclopenta[a]phenanthrene-9a-carbaldehyde",0.45,1.6881760503333325,-3.83,0,6,0,13.161941800074093,7.182635732712964,0.2689979295062713,131.75000000000003,140.027,5,0,8.04e-02 g/l,cymarin,0,DB13240,experimental,Cymarin,Cymarine,nan,nan,n,nan,nan,nan
7RDY-zinc,Mrv1909-05212014182D,-12.829545454545457,-12.85,-12.0,-13.4,0.2532928118393235,DB15688,drugbank,CN1CCC(CC1)N1CCN(CC1)C(=O)[C@@H](CC1=CC2=C(NN=C2)C(C)=C1)NC(=O)N1CCC(CC1)C1=CC2=C(NC1=O)C=CC=C2,"InChI=1S/C36H46N8O3/c1-24-19-25(20-28-23-37-40-33(24)28)21-32(35(46)43-17-15-42(16-18-43)29-9-11-41(2)12-10-29)39-36(47)44-13-7-26(8-14-44)30-22-27-5-3-4-6-31(27)38-34(30)45/h3-6,19-20,22-23,26,29,32H,7-18,21H2,1-2H3,(H,37,40)(H,38,45)(H,39,47)/t32-/m1/s1",JJVAPHYEOZSKJZ-JGCGQSQUSA-N,C36H46N8O3,638.817,638.369287373,6,93,71.31723208209868,1,3,0,0,"N-[(2R)-3-(7-methyl-1H-indazol-5-yl)-1-[4-(1-methylpiperidin-4-yl)piperazin-1-yl]-1-oxopropan-2-yl]-4-(2-oxo-1,2-dihydroquinolin-3-yl)piperidine-1-carboxamide",2.85,2.1383015653333337,-3.96,1,7,1,13.658134778837482,12.376538995321646,8.810192006712974,116.91,186.52599999999998,6,0,6.96e-02 g/l,N-[(2R)-3-(7-methyl-1H-indazol-5-yl)-1-[4-(1-methylpiperidin-4-yl)piperazin-1-yl]-1-oxopropan-2-yl]-4-(2-oxo-1H-quinolin-3-yl)piperidine-1-carboxamide,0,DB15688,investigational,Zavegepant,"1-piperidinecarboxamide, 4-(1,2-dihydro-2-oxo-3-quinolinyl)-n-((1r)-1-((7-methyl-1h-indazol-5-yl)methyl)-2-(4-(1-methyl-4-piperidinyl)-1-piperazinyl)-2-oxoethyl)-; Vazegepant; Zavegepant",nan,3.2751155617016607,1,nan,nan,nan
